ISO_A3,NAM_0,year,total_vol,total_fp,building_height,total_surface_area
,Aksai Chin,2000,253816.0,1929280.0,0.13155996019240337,1930010.939372109
,Aksai Chin,2000,253816.0,464479.0,0.5464531227461306,465968.6901465899
,Aksai Chin,2000,253816.0,9865.0,25.72894069944247,20086.87208886489
,Chumar East,2000,0.0,101500.0,0.0,101500.0
,Chumar East,2000,0.0,0.0,0.0,0.0
,Chumar East,2000,0.0,0.0,0.0,0.0
,Chumar East,2000,0.0,6646.0,0.0,6646.0
,Chumar East,2000,0.0,10955.0,0.0,10955.0
,Chumar East,2000,0.0,955.0,0.0,955.0
,Chumar East,2000,0.0,812.0,0.0,812.0
,Chumar East,2000,0.0,910.0,0.0,910.0
,Chumar East,2000,0.0,29536860.0,0.0,29536860.0
,Chumar East,2000,0.0,106917993.0,0.0,106917993.0
,Chumar East,2000,0.0,255847087.0,0.0,255847087.0
,Chumar East,2000,0.0,22636.0,0.0,22636.0
,Chumar East,2000,0.0,26092.0,0.0,26092.0
,Chumar East,2000,0.0,4014437.0,0.0,4014437.0
,Chumar East,2000,0.0,19321.0,0.0,19321.0
,Chumar East,2000,0.0,1032669.0,0.0,1032669.0
,Chumar East,2000,0.0,54928.0,0.0,54928.0
,Chumar East,2000,0.0,1929280.0,0.0,1929280.0
,Chumar East,2000,0.0,464479.0,0.0,464479.0
,Chumar East,2000,0.0,9865.0,0.0,9865.0
,Chumar West,2000,0.0,101500.0,0.0,101500.0
,Chumar West,2000,0.0,0.0,0.0,0.0
,Chumar West,2000,0.0,0.0,0.0,0.0
,Chumar West,2000,0.0,6646.0,0.0,6646.0
,Chumar West,2000,0.0,10955.0,0.0,10955.0
,Chumar West,2000,0.0,955.0,0.0,955.0
,Chumar West,2000,0.0,812.0,0.0,812.0
,Chumar West,2000,0.0,910.0,0.0,910.0
,Chumar West,2000,0.0,29536860.0,0.0,29536860.0
,Chumar West,2000,0.0,106917993.0,0.0,106917993.0
,Chumar West,2000,0.0,255847087.0,0.0,255847087.0
,Chumar West,2000,0.0,22636.0,0.0,22636.0
,Chumar West,2000,0.0,26092.0,0.0,26092.0
,Chumar West,2000,0.0,4014437.0,0.0,4014437.0
,Chumar West,2000,0.0,19321.0,0.0,19321.0
,Chumar West,2000,0.0,1032669.0,0.0,1032669.0
,Chumar West,2000,0.0,54928.0,0.0,54928.0
,Chumar West,2000,0.0,1929280.0,0.0,1929280.0
,Chumar West,2000,0.0,464479.0,0.0,464479.0
,Chumar West,2000,0.0,9865.0,0.0,9865.0
,Demchok,2000,16616.0,101500.0,0.16370443349753694,101708.61880517326
,Demchok,2000,16616.0,0.0,0.0,0.0
,Demchok,2000,16616.0,0.0,0.0,0.0
,Demchok,2000,16616.0,6646.0,2.5001504664459824,7461.279094793595
,Demchok,2000,16616.0,10955.0,1.5167503423094477,11590.00958969532
,Demchok,2000,16616.0,955.0,17.398952879581152,3105.724532978114
,Demchok,2000,16616.0,812.0,20.463054187192117,3144.42914876104
,Demchok,2000,16616.0,910.0,18.25934065934066,3113.260145858784
,Demchok,2000,16616.0,29536860.0,0.0005625513341634825,29536872.229376417
,Demchok,2000,16616.0,106917993.0,0.00015540882814738208,106917999.42778106
,Demchok,2000,16616.0,255847087.0,6.494504273953294e-05,255847091.1552412
,Demchok,2000,16616.0,22636.0,0.7340519526418096,23077.760247104176
,Demchok,2000,16616.0,26092.0,0.6368235474474935,26503.464896473808
,Demchok,2000,16616.0,4014437.0,0.004139061093747392,4014470.172190554
,Demchok,2000,16616.0,19321.0,0.8599968945706744,19799.158273381294
,Demchok,2000,16616.0,1032669.0,0.016090344534405505,1032734.4042402031
,Demchok,2000,16616.0,54928.0,0.30250509758228955,55211.58913100265
,Demchok,2000,16616.0,1929280.0,0.008612539392934151,1929327.8507604208
,Demchok,2000,16616.0,464479.0,0.03577341494448619,464576.522187237
,Demchok,2000,16616.0,9865.0,1.6843385707045109,10534.172261120571
