ISO_A3,year,total_vol,total_fp,building_height,total_surface_area
KNA,2025,459359085.0,116451270.0,3.9446464173383426,116621540.8040231
KNA,2030,464244465.0,118193610.0,3.927830489313255,118364418.59763475
KOR,1975,182534750505.0,14508191970.0,12.581495398078882,14514253732.282991
KOR,1980,198561832590.0,16980948255.0,11.693212275794666,16987043270.220123
KOR,1985,219926985105.0,20522793345.0,10.716230554384117,20528934078.868217
KOR,1990,246106838340.0,25041558915.0,9.82793599932714,25047779811.7279
KOR,1995,285764005515.0,29079319215.0,9.827052806916958,29086022310.37156
KOR,2000,335100754800.0,34395059820.0,9.742700159664965,34402287307.7265
KOR,2005,362261368080.0,38174356335.0,9.489652291736538,38181772786.35822
KOR,2010,394351922370.0,42793197270.0,9.2152946619499,42800822563.87252
KOR,2015,427046118315.0,47862882840.0,8.922281588064076,47870690759.793335
KOR,2020,451119425415.0,52782043125.0,8.546835224749554,52789897441.92328
KOR,2025,462708456285.0,55889708010.0,8.278956408256963,55897536923.732376
KOR,2030,469528313505.0,57717281145.0,8.134969357365074,57725098662.19438
KWT,1975,23765011755.0,1947465045.0,12.20304919773284,1949619131.7489717
KWT,1980,24373289070.0,2038483335.0,11.956579998236778,2040642672.604306
KWT,1985,25102638870.0,2154686205.0,11.650252742951032,2156849358.5769815
KWT,1990,25907674095.0,2290056570.0,11.313115332779748,2292222105.5182157
KWT,1995,26992042770.0,2414218875.0,11.180445588223645,2416416266.418951
KWT,2000,28503978330.0,2598255030.0,10.970431309046672,2600491816.753551
KWT,2005,28924300875.0,2654338515.0,10.896990233741908,2656584178.64054
KWT,2010,29427678855.0,2726115255.0,10.794730267191143,2728369722.0523357
KWT,2015,30221437050.0,2857815120.0,10.575014751129178,2860076419.246377
KWT,2020,31986167955.0,3206158755.0,9.976476649859467,3208418345.255676
KWT,2025,32270980050.0,3291311355.0,9.804900408761236,3293561381.6504498
KWT,2030,32464098030.0,3343138845.0,9.710664000256322,3345384722.8169465
LAO,1975,3490555695.0,879826830.0,3.967321268209109,880297542.750567
LAO,1980,4406949030.0,1156147635.0,3.811752838987557,1156666066.4878767
LAO,1985,5659982940.0,1539179550.0,3.6772727002512475,1539756622.622801
LAO,1990,7152765465.0,2007328710.0,3.563325443095964,2007967303.8448803
LAO,1995,8479249860.0,2351368395.0,3.6060916179831533,2352067845.6626997
LAO,2000,10154754510.0,2813767065.0,3.6089535044721264,2814532812.0796647
LAO,2005,11647126560.0,3256658115.0,3.57640444551239,3257474495.648537
LAO,2010,13481439045.0,3823510890.0,3.525931907310456,3824382987.5733047
LAO,2015,15464720325.0,4467425925.0,3.461662394547706,4468351418.518433
LAO,2020,17141170530.0,5092476450.0,3.3659793419368684,5093437256.543696
LAO,2025,18381699165.0,5565344700.0,3.302886012613019,5566330297.541069
LAO,2030,19135744200.0,5854912740.0,3.268322697495915,5855913074.24096
LBN,1975,16986304260.0,2335760700.0,7.2722793306694475,2337166568.5535965
LBN,1980,17726266500.0,2456200620.0,7.2169456988411635,2457631309.359847
LBN,1985,18472008210.0,2578248330.0,7.16455742259707,2579703493.2954755
LBN,1990,19221512895.0,2701678110.0,7.114656932612894,2703157323.1420383
LBN,1995,21633546360.0,3019019535.0,7.165752360724622,3020594441.40179
LBN,2000,24152396280.0,3352299345.0,7.204725412133504,3353967931.8667464
LBN,2005,25613511645.0,3605267205.0,7.104469707398567,3606973524.6304655
LBN,2010,27110663865.0,3865855320.0,7.012850099366885,3867599443.948713
LBN,2015,28583963025.0,4117185585.0,6.942597664078822,4118967480.417481
LBN,2020,29843213355.0,4308943935.0,6.92587645724381,4310762463.674655
LBN,2025,30229724340.0,4416914235.0,6.844082255538747,4418733662.250297
LBN,2030,30459410955.0,4483770150.0,6.793258783570786,4485589682.51584
LBR,1975,6742176720.0,1036235670.0,6.506412503634429,1037073451.6700093
LBR,1980,7478565150.0,1212531135.0,6.167730406361895,1213390211.468509
LBR,1985,8430959955.0,1449501315.0,5.816455540780244,1450387098.754598
LBR,1990,9500083200.0,1720897830.0,5.520422557566942,1721813860.336581
LBR,1995,9764518650.0,1771050570.0,5.513404764043525,1771978671.2327845
LBR,2000,10098742110.0,1836385635.0,5.499249132386074,1837328273.838891
LBR,2005,11184891645.0,2072944095.0,5.3956552287050465,2073926743.006862
LBR,2010,12632543865.0,2396376600.0,5.271518618985013,2397408822.38061
LBR,2015,14173653945.0,2749433550.0,5.155117840545737,2750514785.2662954
LBR,2020,14804702415.0,2937628140.0,5.039678852953799,2938720740.169761
LBR,2025,15210430770.0,3080613825.0,4.937467541878606,3081710007.5265884
LBR,2030,15532760295.0,3196237815.0,4.859701059196685,3197336793.228413
LBY,1975,31051523025.0,5316909855.0,5.840144721618569,5318613241.689123
LBY,1980,34655966730.0,6045225195.0,5.732783413703747,6047008114.63366
LBY,1985,39644946795.0,7084743825.0,5.595819379538399,7086627846.068147
LBY,1990,45715520910.0,8377872180.0,5.456698303315485,8379870002.035657
LBY,1995,49586661930.0,9093375540.0,5.453053347668076,9095455535.049368
LBY,2000,53993239710.0,9956884185.0,5.422704402983874,9959048585.62357
LBY,2005,57764703930.0,10768940775.0,5.364009807176231,10771167343.439152
LBY,2010,62068183725.0,11745405435.0,5.284464982370359,11747696276.394472
LBY,2015,67564279560.0,13012219140.0,5.192371787860929,13014588338.54484
LBY,2020,76474223880.0,15024214785.0,5.090064603998537,15026710409.138655
LBY,2025,78398387445.0,15704439765.0,4.9921161542944095,15706942160.193201
LBY,2030,79538121330.0,16115435370.0,4.935524204208949,16117941561.765947
LCA,1975,406888020.0,71104455.0,5.722398406682113,71297467.9677445
LCA,1980,479704965.0,87807915.0,5.46311759025368,88012685.49132816
LCA,1985,571575945.0,110053785.0,5.193605517520365,110271722.23799787
LCA,1990,674772330.0,135820860.0,4.968105267482477,136052457.5808863
LCA,1995,711422760.0,144077505.0,4.937778177099888,144314582.12767014
LCA,2000,752777400.0,153632685.0,4.899851877222611,153875617.01539594
LCA,2005,797375415.0,165841560.0,4.8080554415913594,166089231.56326336
LCA,2010,847516935.0,179888250.0,4.711352381270038,180141009.2033499
LCA,2015,910627695.0,197828865.0,4.603108322943672,198087838.9113334
LCA,2020,1010257395.0,225972960.0,4.470700366096899,226241781.37134323
LCA,2025,1029805935.0,233057565.0,4.418676282831669,233327390.990176
LCA,2030,1050576915.0,240133245.0,4.374974881133181,240404427.5249185
LIE,1975,206892990.0,34881885.0,5.931244541400214,35022006.82799786
LIE,1980,222532920.0,37637070.0,5.912599466430304,37782162.96462917
LIE,1985,238342875.0,40433280.0,5.89472026508856,40583211.42834253
LIE,1990,254343180.0,43275660.0,5.877280207858182,43430312.96054419
LIE,1995,284688990.0,48333180.0,5.890135720430561,48496977.767467685
LIE,2000,315856800.0,53558370.0,5.89743115781903,53731008.059939474
LIE,2005,341089830.0,58496220.0,5.830972155123869,58674607.68123952
LIE,2010,366895560.0,63573660.0,5.771188256268398,63757721.87425533
LIE,2015,396134280.0,69347145.0,5.712337256277818,69537422.8013803
LIE,2020,438800445.0,77884140.0,5.6340154105829505,78083025.23200281
LIE,2025,459358380.0,82589715.0,5.561932015384724,82791899.86907807
LIE,2030,468915585.0,84892680.0,5.52362800891667,85096252.69990344
LKA,1975,20765067825.0,3952298730.0,5.253921639926241,3953619929.692403
LKA,1980,23617574610.0,4538545800.0,5.203775757864997,4539948087.058858
LKA,1985,27613182870.0,5420124480.0,5.094566180516947,5421624758.307973
LKA,1990,32535042735.0,6573302460.0,4.949573358746678,6574907624.568494
LKA,1995,36600346335.0,7340358030.0,4.986179990868919,7342066811.622347
LKA,2000,41581484745.0,8390882760.0,4.955555444442892,8392698510.437108
LKA,2005,44639673510.0,9173317875.0,4.866251678867064,9175182183.498772
LKA,2010,48482803485.0,10241851935.0,4.733792657099177,10243768212.80505
LKA,2015,53592242655.0,11764070130.0,4.555586804802565,11766046567.657925
LKA,2020,62108871420.0,14497467465.0,4.284118696589191,14499530789.607616
LKA,2025,66193927125.0,16012565475.0,4.133873939709839,16014657889.300503
LKA,2030,68244721770.0,16791097335.0,4.064339596659243,16793203971.086096
LSO,1975,3439445835.0,901206525.0,3.8164901602326946,901664810.6958
LSO,1980,3974732325.0,1016776080.0,3.9091520770236845,1017274683.3794332
LSO,1985,4785362520.0,1199301450.0,3.990124851429138,1199854176.9693315
LSO,1990,5753774235.0,1425331545.0,4.0367970913041145,1425941158.8987374
LSO,1995,6532415640.0,1599683880.0,4.083566585668163,1600337186.105665
LSO,2000,7519601460.0,1842338685.0,4.081552171282774,1843039446.2508266
LSO,2005,8266139355.0,2040314595.0,4.051404315421269,2041046600.1656072
LSO,2010,9174808845.0,2295852465.0,3.996253672598252,2296618387.852953
LSO,2015,10263741165.0,2627635995.0,3.90607419921571,2628436903.8292885
LSO,2020,11707792305.0,3142763070.0,3.725318149738854,3143598440.587629
LSO,2025,12451773330.0,3424573800.0,3.6360067141785644,3425424914.388846
LSO,2030,12852147120.0,3577285470.0,3.592709395931994,3578144995.7270465
LTU,1975,19596514215.0,4134799530.0,4.739410961237097,4136018552.127921
LTU,1980,20786267670.0,4439003325.0,4.682642960173949,4440251265.190702
LTU,1985,21998208690.0,4749716475.0,4.631478279974596,4750993247.341468
LTU,1990,23231403450.0,5066458590.0,4.585333727162665,5067764108.978911
LTU,1995,24937847925.0,5445925635.0,4.579175258055098,5447277343.703573
LTU,2000,26720017800.0,5843353005.0,4.572720110720061,5844751193.329248
LTU,2005,27947559225.0,6162982170.0,4.534746078131198,6164406164.857232
LTU,2010,29225017035.0,6495630900.0,4.499180677738324,6497081354.44989
LTU,2015,30488849085.0,6828510330.0,4.4649341674203775,6829986165.784929
LTU,2020,31658211105.0,7148954865.0,4.428369139661648,7150452565.878409
LTU,2025,32331658440.0,7357647045.0,4.3942932084478645,7359154757.370982
LTU,2030,32831941635.0,7517670630.0,4.367302486488424,7519185289.144963
LUX,1975,2950799145.0,440706975.0,6.6956034562420985,441269218.8041126
LUX,1980,3189675015.0,488072805.0,6.535244296186509,488650321.1358572
LUX,1985,3432270810.0,536508900.0,6.397416352273001,537101624.7645284
LUX,1990,3678502785.0,585953460.0,6.2778070889793876,586561314.3359786
LUX,1995,4020803730.0,651312840.0,6.173383177890367,651943039.4872531
LUX,2000,4384107450.0,721154820.0,6.079287454530221,721807840.6663817
LUX,2005,4706625660.0,792115950.0,5.941839272394401,792784871.6777716
LUX,2010,5044125705.0,866728245.0,5.819731541112982,867413582.3763363
LUX,2015,5383069290.0,941103930.0,5.71995198234907,941805823.4147742
LUX,2020,5691334590.0,1005059955.0,5.662681675542431,1005778043.7532017
LUX,2025,5889080895.0,1064737560.0,5.531016389616235,1065459475.2631718
LUX,2030,6012692880.0,1103918445.0,5.446682141451129,1104642314.899156
LVA,1975,9986787255.0,2419655865.0,4.127358522117772,2420467964.023376
LVA,1980,10578727575.0,2611583655.0,4.050694510492332,2612411676.1950526
LVA,1985,11182043790.0,2807592255.0,3.982787660881334,2808436394.3821425
LVA,1990,11795658525.0,3007385235.0,3.922230643324948,3008245609.739982
LVA,1995,12404056950.0,3163508835.0,3.920980656910351,3164390978.4565253
LVA,2000,13026145515.0,3323601300.0,3.9192864423900664,3324505098.1678543
LVA,2005,13438847370.0,3441720120.0,3.9046891965172343,3442636412.7230034
LVA,2010,13870381650.0,3565193205.0,3.8904992948341492,3566122400.006688
LVA,2015,14292675240.0,3688174710.0,3.8752706592904325,3689116096.084455
LVA,2020,14678647950.0,3807965130.0,3.854722259497161,3808916609.7821684
LVA,2025,14900080755.0,3885380115.0,3.8349094075702808,3886336277.8301573
LVA,2030,15074185365.0,3948333855.0,3.817859866614547,3949293447.641297
MAC,1975,1163162550.0,35119320.0,33.120303866931366,35904424.294754624
MAC,1980,1223519415.0,37902540.0,32.28067076771108,38697484.29906521
MAC,1985,1292349000.0,41258730.0,31.32304363222038,42063518.708817974
MAC,1990,1376625825.0,45554100.0,30.219581223204937,46369953.47637966
MAC,1995,1485044145.0,50967390.0,29.137143279261505,51799447.15216101
MAC,2000,1642285290.0,59742165.0,27.489550972918373,60592065.56069194
MAC,2005,1710184815.0,63893205.0,26.766301909569258,64749011.735934705
MAC,2010,1788418500.0,68797755.0,25.995303189762513,69660221.05626129
MAC,2015,1873306755.0,74349630.0,25.195912272865378,75218649.42587398
MAC,2020,1958630715.0,80952315.0,24.194869720526214,81823073.88722466
MAC,2025,1982485335.0,83449785.0,23.75662603564527,84317860.2292261
MAC,2030,1992715035.0,84841755.0,23.487432986269557,85707122.07443993
MAF,1975,112477665.0,19915770.0,5.64766840548972,20016585.598391816
MAF,1980,123914205.0,22921935.0,5.405922536644485,23025462.43353681
MAF,1985,136795170.0,26434440.0,5.1748843554090795,26540865.499585655
MAF,1990,151202670.0,30463050.0,4.963477721370644,30572630.369333692
MAF,1995,156519210.0,31225200.0,5.0125927135774955,31337240.496363122
MAF,2000,162551205.0,32096205.0,5.064499214159431,32210973.668197077
MAF,2005,166615695.0,33210795.0,5.016913777583463,33326442.504136123
MAF,2010,171094515.0,34471365.0,4.9633809105035445,34587929.64298528
MAF,2015,175947360.0,35872395.0,4.904812182180755,35989901.680984564
MAF,2020,180143550.0,37097295.0,4.8559753480678305,37215601.22218047
MAF,2025,180143550.0,37097295.0,4.8559753480678305,37215601.22218047
MAF,2030,182732460.0,37976220.0,4.811760096186508,38094829.5955178
MAR,1975,32480955660.0,5327049720.0,6.097362962101281,5328829824.158817
MAR,1980,35098890330.0,5830144170.0,6.020243977946089,5831982882.084659
MAR,1985,38101759380.0,6425388960.0,5.92987593703588,6427290280.409005
MAR,1990,41275068735.0,7073335215.0,5.835305054887039,7075298284.503529
MAR,1995,46641007155.0,7851071415.0,5.940718749021849,7853176954.762357
MAR,2000,52483996050.0,8703500820.0,6.0302167065229275,8705751117.295223
MAR,2005,57007338495.0,9521153370.0,5.987440416055392,9523490301.466745
MAR,2010,62163692115.0,10450546845.0,5.948367395218351,10452979201.81377
MAR,2015,67408684395.0,11427527745.0,5.898798576489477,11430050062.193542
MAR,2020,71886708105.0,12380451885.0,5.806468840777697,12383036169.599428
MAR,2025,73955196075.0,12897407895.0,5.7341131394061415,12900012713.49361
MAR,2030,75014953725.0,13202571600.0,5.681844113233213,13205183031.096474
MCO,1975,175992705.0,8057370.0,21.842450452194697,8305373.6109063
MCO,1980,177292740.0,8145885.0,21.764699599859316,8394359.488906559
MCO,1985,178595745.0,8235660.0,21.685662715556493,8484592.66843879
MCO,1990,179903535.0,8325480.0,21.608788322114762,8574879.195065748
MCO,1995,180795585.0,8378595.0,21.578269984406692,8628435.139132807
MCO,2000,181679325.0,8431080.0,21.54876065699768,8681358.701954437
MCO,2005,182346390.0,8468130.0,21.533253504610816,8718777.514777886
MCO,2010,183010890.0,8505180.0,21.517579874852736,8756192.396300832
MCO,2015,183573300.0,8536575.0,21.504326969539893,8787895.361803891
MCO,2020,183721515.0,8545710.0,21.49868354999175,8797098.805233967
MCO,2025,183721515.0,8545710.0,21.49868354999175,8797098.805233967
MCO,2030,183728895.0,8546820.0,21.496754933413833,8798202.57791667
MDA,1975,20395054980.0,4310108040.0,4.73191270165933,4311350667.021827
MDA,1980,21803589735.0,4667442120.0,4.671421556910491,4668718701.429325
MDA,1985,23237066235.0,5032802910.0,4.61712223795388,5034113106.170096
MDA,1990,24693897540.0,5405480310.0,4.568307740260735,5406823793.968013
MDA,1995,26371013385.0,5786915820.0,4.557006565372848,5788302458.416493
MDA,2000,28104029880.0,6182533980.0,4.5457137754380765,6183963681.371733
MDA,2005,29302977945.0,6501250260.0,4.507283487499526,6502703955.036112
MDA,2010,30529677690.0,6827447670.0,4.471609181883338,6828925597.127181
MDA,2015,31664939460.0,7131132300.0,4.4403803109921265,7132632189.989176
MDA,2020,32371016565.0,7327297110.0,4.417865971453694,7328809780.817033
MDA,2025,32806592910.0,7461120465.0,4.397006195503104,7462639679.493236
MDA,2030,33126585360.0,7562654235.0,4.3802855889788015,7564177935.256426
MDG,1975,14128700490.0,3162017025.0,4.468255666649992,3163022057.505161
MDG,1980,16931843580.0,4003047120.0,4.2297387646039,4004117576.1655407
MDG,1985,20760119760.0,5192748105.0,3.997906183820176,5193900473.074291
MDG,1990,25107423810.0,6560308110.0,3.827171436007447,6561548048.16128
MDG,1995,27225360210.0,7058681025.0,3.8570038954267662,7059977224.493192
MDG,2000,29690642460.0,7678352415.0,3.8667986118998683,7679707746.605479
MDG,2005,31951071930.0,8388779805.0,3.8087865783479105,8390175196.35116
MDG,2010,34994399175.0,9398941695.0,3.7232276048287583,9400385534.952475
MDG,2015,38496490290.0,10623331710.0,3.6237680739802487,10624825710.54872
MDG,2020,41873482005.0,11956135605.0,3.5022588726317814,11957667410.595394
MDG,2025,45717591420.0,13447541685.0,3.3996988067339835,13449118649.380053
MDG,2030,48462814485.0,14513465730.0,3.339162084823416,14515074830.084654
MDV,1975,33577995.0,10790730.0,3.111744525161875,10831617.38526385
MDV,1980,52560315.0,15743100.0,3.338625493073156,15796087.426068146
MDV,1985,85770570.0,24704850.0,3.4718110006739566,24773875.12104561
MDV,1990,129942540.0,37579290.0,3.457823178671018,37664078.520610504
MDV,1995,130366815.0,37736550.0,3.4546564272568636,37821437.931329794
MDV,2000,130800510.0,37897305.0,3.4514462176136274,37982294.49822197
MDV,2005,131400375.0,38116110.0,3.447371072231663,38201243.85711035
MDV,2010,132076680.0,38359800.0,3.4431013717485492,38445099.79114479
MDV,2015,132666045.0,38575980.0,3.439084243614809,38661420.00983354
MDV,2020,133179120.0,38777175.0,3.434471954184388,38862722.64310235
MDV,2025,133179120.0,38777175.0,3.434471954184388,38862722.64310235
MDV,2030,136008225.0,39794295.0,3.417781996137889,39880536.19319505
MEX,1975,363454457370.0,51075423270.0,7.116034172613133,51081856128.57309
MEX,1980,391694484840.0,56617464555.0,6.9182625523524734,56624049198.08698
MEX,1985,427683936300.0,63930538005.0,6.689822260944385,63937303954.4739
MEX,1990,469217096535.0,72606528315.0,6.462464291080325,72613493713.74652
MEX,1995,536230605645.0,83059378110.0,6.45599109753556,83066820582.72487
MEX,2000,616114353720.0,96002065395.0,6.417719777017304,96010019311.54245
MEX,2005,661806411420.0,104554261185.0,6.329788991086542,104562448096.44424
MEX,2010,717910239900.0,115465817775.0,6.217513145742755,115474268683.92535
MEX,2015,779721408795.0,128678163960.0,6.0594694919440935,128686858508.25859
MEX,2020,840102728445.0,145846671945.0,5.760177570330914,145855471163.95914
MEX,2025,869075662365.0,155079190695.0,5.604076591257452,155088018257.81247
MEX,2030,886403777535.0,160474539405.0,5.523641200788402,160483390327.14508
MHL,1975,35586585.0,11336775.0,3.139039541668596,11379051.744901745
MHL,1980,38772525.0,12561345.0,3.086653937138101,12605103.860486815
MHL,1985,42026010.0,13812390.0,3.042631289733348,13857621.785816373
MHL,1990,45584175.0,15183690.0,3.0021803000456413,15230483.488808393
MHL,1995,47092050.0,15692070.0,3.001009427054557,15739621.855650743
MHL,2000,48621150.0,16205205.0,3.0003415569256915,16253517.326690486
MHL,2005,49994820.0,16463610.0,3.0366863646551394,16512895.874357246
MHL,2010,51512160.0,16741635.0,3.076889443593771,16791993.27182431
MHL,2015,52774455.0,16996740.0,3.10497513052503,17047943.651479483
MHL,2020,53529420.0,17220165.0,3.108531190032151,17271763.11960207
MHL,2025,53529420.0,17220165.0,3.108531190032151,17271763.11960207
MHL,2030,53670975.0,17276730.0,3.10654707227583,17328379.80700873
MKD,1975,6829727070.0,1396696650.0,4.889914406252783,1397427641.4449883
MKD,1980,7239664170.0,1499291445.0,4.828723724225612,1500039330.960645
MKD,1985,7657145175.0,1604093130.0,4.773504126284737,1604857866.9648545
MKD,1990,8081869725.0,1710970605.0,4.723558488604192,1711752143.8342834
MKD,1995,8725069920.0,1854388440.0,4.7050929200141045,1855198894.3388221
MKD,2000,9388216785.0,2002958880.0,4.687173999797739,2003797967.1765828
MKD,2005,9974925390.0,2155392450.0,4.627892887905402,2156251872.003626
MKD,2010,10579966365.0,2313317775.0,4.5735032511908145,2314197661.4523816
MKD,2015,11193628965.0,2475472695.0,4.521814757888089,2476372610.699592
MKD,2020,11803643685.0,2642640135.0,4.466610314688193,2643558588.2792416
MKD,2025,12026929365.0,2719079910.0,4.423161423380161,2720002489.4275527
MKD,2030,12156526470.0,2763744915.0,4.398570361548725,2764669869.8056445
MLI,1975,20213917845.0,3790563525.0,5.332694653890545,3791876808.833
MLI,1980,23302228305.0,4600596720.0,5.065044759019869,4601970921.320621
MLI,1985,27401340660.0,5702936685.0,4.8047772881771,5704388069.658973
MLI,1990,32016432210.0,6964317870.0,4.597210065312542,6965852464.484083
MLI,1995,36388103550.0,7957179945.0,4.572989903648585,7958811643.159082
MLI,2000,41876694780.0,9254377830.0,4.525068626898714,9256119070.558899
MLI,2005,46454416710.0,10526896110.0,4.412926300837218,10528707186.662273
MLI,2010,52388648385.0,12226679610.0,4.284781318891532,12228574757.073647
MLI,2015,58721002785.0,14107208880.0,4.162481982403311,14109186454.741268
MLI,2020,62693985195.0,15491315535.0,4.047040747014259,15493330380.354568
MLI,2025,66399694035.0,16860449235.0,3.938192459140606,16862494697.390123
MLI,2030,68801197275.0,17735711850.0,3.879246452405574,17737778332.230072
MLT,1975,2894320410.0,324095385.0,8.930458574718674,324738472.65839154
MLT,1980,3047323650.0,348733425.0,8.738260893689786,349386152.313125
MLT,1985,3223016130.0,378963705.0,8.504814808056619,379625957.583947
MLT,1990,3429704145.0,416554635.0,8.233503739551475,417226807.3815024
MLT,1995,3549367275.0,431389170.0,8.227761663557757,432072729.48382133
MLT,2000,3671741445.0,446806095.0,8.217751472257781,447500915.3643003
MLT,2005,3725583225.0,457339335.0,8.146212100911898,458036178.0658385
MLT,2010,3781655490.0,468615075.0,8.069854538930485,469313844.3149605
MLT,2015,3853007550.0,482694135.0,7.982296180168007,483395628.80551535
MLT,2020,3981755430.0,506287530.0,7.864612881142856,506995371.3951652
MLT,2025,3983059890.0,506706420.0,7.860685660939524,507414200.55089396
MLT,2030,4006331580.0,513163635.0,7.807122926783384,513871057.6248066
MMR,1975,35034007695.0,7087102260.0,4.943347282109063,7088766881.358606
MMR,1980,39690089985.0,8420787240.0,4.7133467280192205,8422517318.175184
MMR,1985,45525192630.0,10119014595.0,4.498974895489812,10120824862.1571
MMR,1990,52154416500.0,12086386275.0,4.315137321721914,12088283867.028364
MMR,1995,56847813720.0,13055593995.0,4.354287805041382,13057584097.477861
MMR,2000,62120580735.0,14183147310.0,4.3798868739945425,14185233765.812775
MMR,2005,65479736115.0,15035214915.0,4.35509146262177,15037350968.331654
MMR,2010,69346225860.0,16041668160.0,4.3228812096310065,16043858230.306557
MMR,2015,73275506760.0,17131681485.0,4.277192920272181,17133920818.753572
MMR,2020,76325302245.0,18213252930.0,4.190646368243237,18215515149.62031
MMR,2025,78073073610.0,18836546835.0,4.144765720271679,18838822250.036163
MMR,2030,79664111010.0,19417269705.0,4.102745247931859,19419556507.318966
MNE,1975,1641415290.0,280220820.0,5.857577927293197,280613038.6731348
MNE,1980,1733187975.0,298774335.0,5.800993498989798,299175417.7779998
MNE,1985,1826391135.0,317675580.0,5.7492336521428555,318085464.8496896
MNE,1990,1920724035.0,336909450.0,5.7010096778229284,337328020.25813043
MNE,1995,2068511595.0,367466595.0,5.629114654625953,367898222.4121541
MNE,2000,2222936220.0,399626715.0,5.562531573996498,400071509.83649397
MNE,2005,2407911825.0,445355880.0,5.406713895862338,445812281.40795994
MNE,2010,2601796050.0,493719000.0,5.269791217271363,494187374.5846806
MNE,2015,2794400610.0,541960500.0,5.156096449833521,542440636.6316311
MNE,2020,2965172760.0,585227310.0,5.066702645848841,585717593.9776046
MNE,2025,3047235840.0,611068590.0,4.9867328968749645,611561674.1909105
MNE,2030,3096901500.0,625875855.0,4.948108279396719,626371012.4125892
MNG,1975,8663881995.0,1479372810.0,5.856456152523176,1480273828.4905038
MNG,1980,9135570075.0,1590655425.0,5.743274081500084,1591571661.5007484
MNG,1985,9615371670.0,1704256350.0,5.641974970490795,1705188012.482182
MNG,1990,10101775260.0,1819991715.0,5.550451233784875,1820938874.2132711
MNG,1995,10713556065.0,1903475355.0,5.628418585435271,1904457600.411879
MNG,2000,11338918320.0,1989100950.0,5.700524309739031,1990117908.4418592
MNG,2005,12344692440.0,2115625065.0,5.8350095412582,2116698611.6318426
MNG,2010,13387929930.0,2247117705.0,5.957823170638051,2248247398.1912255
MNG,2015,14285591160.0,2364457185.0,6.041805810918078,2365632332.7706766
MNG,2020,14530025685.0,2415702465.0,6.014824215944988,2416884974.5372024
MNG,2025,14570271465.0,2423283675.0,6.012614872668591,2424467603.585071
MNG,2030,14626777770.0,2437346835.0,6.001106432601743,2438531921.327075
MNP,1975,158925015.0,41798055.0,3.802210772726147,41896382.32308681
MNP,1980,175025985.0,46983795.0,3.7252415433874595,47085933.264758654
MNP,1985,191823705.0,52410000.0,3.660059244419004,52515987.631337546
MNP,1990,209625450.0,58202895.0,3.6016327022908396,58312803.60755755
MNP,1995,216954210.0,60505995.0,3.585664693225853,60617560.23120354
MNP,2000,224307030.0,62818740.0,3.570702468721913,62931943.08587827
MNP,2005,226887825.0,63769485.0,3.557937232831659,63883133.76701442
MNP,2010,229605300.0,64774455.0,3.5446890290315833,64888569.28572567
MNP,2015,232288275.0,65750925.0,3.532851819194939,65865512.26316036
MNP,2020,235008630.0,66681090.0,3.524366953209673,66796207.79353626
MNP,2025,235498080.0,66871335.0,3.5216596169345205,66986528.3385714
MNP,2030,238109190.0,67872780.0,3.5081691069674763,67988388.11766952
MOZ,1975,29086848195.0,6060928515.0,4.799074617529951,6062422984.564101
MOZ,1980,32964775710.0,7021153905.0,4.695065249392222,7022727546.752827
MOZ,1985,38145981705.0,8310293055.0,4.5902089676667845,8311966843.647603
MOZ,1990,43969085865.0,9785860110.0,4.493124300854123,9787638012.441357
MOZ,1995,50160845730.0,11252912880.0,4.457587672179685,11254804319.103127
MOZ,2000,59007983130.0,13555389450.0,4.353101277366841,13557416734.791985
MOZ,2005,67080007860.0,15751575525.0,4.258622113929775,15753713443.258026
MOZ,2010,78653340390.0,19125211950.0,4.112547384867021,19127486911.41271
MOZ,2015,92804132745.0,23556267315.0,3.9396790460899895,23558685970.815666
MOZ,2020,107316020910.0,29021116110.0,3.6978598791044224,29023635918.272415
MOZ,2025,117861517005.0,33106967055.0,3.5600215751928834,33109558084.273235
MOZ,2030,124280023770.0,35585119050.0,3.4924717715676716,35587754332.07154
MRT,1975,3030154530.0,611942775.0,4.9516958999965315,612432744.8564206
MRT,1980,3385011525.0,683964405.0,4.949104807581325,684482135.0734876
MRT,1985,3859137165.0,779637510.0,4.949912126470159,780190355.5820678
MRT,1990,4408707195.0,890096475.0,4.953066683024444,890687563.7679226
MRT,1995,5163970440.0,1016841405.0,5.078442335852758,1017489169.4769956
MRT,2000,6457505790.0,1232845740.0,5.237886282512522,1233581388.6226094
MRT,2005,7792336200.0,1500281280.0,5.193916836714779,1501085993.5757425
MRT,2010,9819169500.0,1923359415.0,5.105218204887619,1924254995.284627
MRT,2015,12407776350.0,2519598810.0,4.924504766693393,2520587563.993911
MRT,2020,15053212935.0,3381349200.0,4.451836247791266,3382384685.8878016
MRT,2025,15899406855.0,3689519160.0,4.3093438915763755,3690566182.5350795
MRT,2030,16387158930.0,3855226275.0,4.250634790561029,3856281970.6217875
MSR,1975,13645185.0,4942110.0,2.7610039031911473,4966661.793105927
MSR,1980,16231320.0,5637420.0,2.8792107027682876,5664764.72973399
MSR,1985,20255895.0,6826140.0,2.9674010494950296,6857151.575666247
MSR,1990,25232640.0,8407365.0,3.0012542574278624,8442174.094955461
MSR,1995,26316240.0,8531310.0,3.084665778174747,8567349.268569322
MSR,2000,27402375.0,8656620.0,3.1654820241618555,8693874.095180389
