,Countries,Year,total_CE,cement_CS,energy_consumption,Population,GDP,cement_production,built_surface,total_CE/energy_consumption,energy_consumption/GDP,GDP/Population,built_surface/Population,cement_CS/built_surface,CFP
463,Mexico,1990,280.8,4.282992683,4.75,0.81720428,0.261254,22.757537,5361732096.0,59.11578947368421,18.181539804175248,0.3196924029815409,6561067076.153835,7.988076625826252e-10,65.56163430176937
464,Mexico,1995,304.1,4.698772734,5.18,0.89969572,0.380157,23.971,6102066688.0,58.70656370656371,13.625949278850578,0.4225395225843689,6782367140.74843,7.700297250504254e-10,64.71902711947592
465,Mexico,2000,370.3,5.712858683,6.1,0.97873442,0.742061,31.677,7008311296.0,60.70491803278689,8.2203484619189,0.7581842273412638,7160585295.447155,8.151548128663491e-10,64.81868720154371
466,Mexico,2005,455.6,7.37027085,7.27,1.05442402,0.917572,36.0,7612733952.0,62.66850068775791,7.923083965073039,0.8702115871753378,7219803236.273013,9.681503250305626e-10,61.81591006251826
467,Mexico,2010,466.8,7.407878234,7.64,1.12532401,1.10542,34.502,8376666624.0,61.09947643979058,6.911400191782309,0.9823126407833421,7443782012.613417,8.843467893034774e-10,63.01399473030269
468,Mexico,2015,480.9,8.824050042,7.93,1.20149897,1.21329,39.613,9298416640.0,60.64312736443884,6.5359477124183005,1.0098135997569768,7739013409.224978,9.489841532848327e-10,54.49878431231136
469,Mexico,2020,417.8,10.86230273,7.43,1.25998302,1.12083,47.833,10490732544.0,56.231493943472415,6.629015997073597,0.8895596069223218,8326090413.504145,1.0354188980075099e-09,38.4632992087489
470,Morocco,1975,10.3,0.290711891,0.15,0.17325325,0.008984853005,2.027145,404826336.0,68.66666666666667,16.694763945111422,0.05185965056932554,2336616115.4264064,7.181150660119109e-10,35.430267281361395
471,Morocco,1980,14.9,0.478793701,0.22,0.19678444,0.021728516153,3.40125,441285472.0,67.72727272727273,10.124943574189954,0.11041785698605032,2242481529.535567,1.0849976520414432e-09,31.1198747370321
472,Morocco,1985,17.2,0.556784728,0.24,0.22335077,0.014991283216,3.696025,483879616.0,71.66666666666667,16.00930330926249,0.06711990836655723,2166456001.024756,1.150667871903081e-09,30.891651898900502
473,Morocco,1990,21.3,0.697586144,0.3,0.24570814,0.030179954775,4.63,529852544.0,71.0,9.940372748620197,0.12282846948009131,2156430568.397124,1.3165665653574742e-09,30.533863356093267
474,Morocco,1995,27.1,0.893601741,0.37,0.26599048,0.039030285468,6.5,585211904.0,73.24324324324324,9.479817930190498,0.14673564808785639,2200123493.141559,1.526971230236629e-09,30.326709043419378
475,Morocco,2000,31.6,1.029372124,0.42,0.28554415,0.043017455402,7.2,645250880.0,75.23809523809524,9.763478478098754,0.15065080269373404,2259723688.9636855,1.595305261730135e-09,30.69832499175002
476,Morocco,2005,43.9,1.528346125,0.58,0.30431902,0.068852658069,11.0,703162688.0,75.6896551724138,8.423785170628545,0.22625157661522438,2310610385.1149364,2.1735313193978805e-09,28.72385991753013
477,Morocco,2010,49.2,2.090742154,0.7,0.32464865,0.100865,14.7,768325312.0,70.28571428571429,6.939969265850394,0.3106897256464797,2366636399.073275,2.7211678716631945e-09,23.532313588201564
478,Morocco,2015,56.8,2.045870894,0.8,0.34680458,0.110414,16.1,836430720.0,70.99999999999999,7.245458003514048,0.318375264824934,2411821435.576197,2.445953795192984e-09,27.763237732439237
479,Morocco,2020,62.1,1.828798825,0.87,0.36688772,0.121354,12.3,902470208.0,71.37931034482759,7.169108558432355,0.3307660447179862,2459799439.457936,2.0264367829414266e-09,33.95671473050077
480,Netherlands,1975,184.9,0.596340588,2.96,0.13666335,0.10025,3.705183791,1060126400.0,62.46621621621622,29.526184538653364,0.7335543874784279,7757210693.283898,5.625183827136085e-10,310.0577148708181
481,Netherlands,1980,180.9,0.482436751,3.14,0.141498,0.195152,3.210983365,1142137088.0,57.611464968152866,16.090022136590967,1.3791855715275125,8071754286.279664,4.2239828832176054e-10,374.9714333019377
482,Netherlands,1985,172.7,0.396651317,2.96,0.14491632,0.143846,3.129588155,1225800832.0,58.34459459459459,20.577562115039694,0.9926142203997452,8458680374.991582,3.235854525835401e-10,435.39499958347545
483,Netherlands,1990,192.0,0.34903638,3.28,0.1495151,0.318331,3.7286770000000002,1310764288.0,58.53658536585366,10.303740446265051,2.1290893026858155,8766768627.382786,2.6628462737001267e-10,550.0859251405255
484,Netherlands,1995,208.6,0.524807739,3.51,0.15459006,0.452302,3.4,1470225792.0,59.43019943019943,7.760301745294074,2.9258155407922084,9510480764.416548,3.5695723871507215e-10,397.47889464716906
485,Netherlands,2000,216.2,0.490865481,3.62,0.15925513,0.417479,3.2,1640731136.0,59.72375690607734,8.671094833512583,2.6214477360949062,10302532395.65972,2.991748435985066e-10,440.4465344752975
486,Netherlands,2005,233.1,0.575451654,4.0,0.16319868,0.685348,2.4,1752840704.0,58.275,5.836450970893619,4.199470240813222,10740532362.149006,3.2829660601035424e-10,405.07312539586513
487,Netherlands,2010,229.9,0.593052171,4.21,0.16615394,0.847381,2.7,1870884736.0,54.60807600950119,4.968249229095295,5.099975360199102,11259948069.844145,3.1699022370985873e-10,387.6556081269282
488,Netherlands,2015,209.9,0.571681908,3.72,0.16939923,0.765573,2.26,1982147200.0,56.424731182795696,4.8591055327186305,4.519341675874205,11701040199.533373,2.8841546581404244e-10,367.1622226673649
489,Netherlands,2020,172.8,0.533577849,3.56,0.174415,0.909793,2.98,2051212416.0,48.539325842696634,3.9129780070851283,5.216254335922943,11760527569.3031,2.601280320058281e-10,323.85152480345937
490,New Zealand,1975,19.4,0.256736115,0.46,0.030831,0.012861983284,1.073888,576267456.0,42.17391304347826,35.7643133133464,0.41717697395478576,18691169796.63326,4.455155541526884e-10,75.56396964252575
491,New Zealand,1980,18.7,0.214444108,0.48,0.031129,0.023244547385,0.7074600000000001,626243840.0,38.958333333333336,20.650004151500493,0.7467168037842526,20117698609.014103,3.424290896019033e-10,87.20220935144555
492,New Zealand,1985,20.7,0.298386864,0.56,0.032471,0.024679795396,1.0884,683167552.0,36.96428571428571,22.69062571283563,0.7600565241600198,21039313602.90721,4.3676966671859727e-10,69.3730270914339
493,New Zealand,1990,25.2,0.212360379,0.67,0.033298,0.045495129385,0.75281,780458112.0,37.61194029850746,14.726851182907128,1.366302161841552,23438588263.559372,2.720970872553375e-10,118.66620373662076
494,New Zealand,1995,28.0,0.211292054,0.77,0.036734,0.063918703507,0.7,784094592.0,36.36363636363636,12.04655222576087,1.740042018484238,21345200413.78559,2.6947265821723714e-10,132.51799805022483
495,New Zealand,2000,31.6,0.288990999,0.83,0.038577,0.052623281957,0.95,790554368.0,38.07228915662651,15.772486419190214,1.3641102718459186,20492893900.510666,3.6555486971896665e-10,109.34596616969374
496,New Zealand,2005,37.3,0.440346141,0.82,0.041339,0.11472,1.1,824382976.0,45.48780487804878,7.147838214783821,2.775103413241733,19942015433.368004,5.341523949664871e-10,84.70609033905441
497,New Zealand,2010,34.0,0.391757996,0.85,0.043507,0.146518,1.1,863888448.0,40.0,5.8013349895575965,3.367687958259591,19856309283.563564,4.534821560665203e-10,86.7882732379507
498,New Zealand,2015,35.4,0.46757308,0.91,0.046094,0.178104,1.2,911663744.0,38.9010989010989,5.109374298162871,3.8639302295309585,19778360393.977524,5.128788800446144e-10,75.71009006763178
499,New Zealand,2020,33.1,0.769520232,0.86,0.050902,0.212698,2.98,1035079040.0,38.48837209302326,4.043291427281874,4.178578444854819,20334742053.35743,7.434410342228551e-10,43.01381383303253
509,North Macedonia,2020,6.6,0.107365182,0.1,0.01856124,0.012361036914,0.928,190282416.0,65.99999999999999,8.089936199991515,0.665959651079346,10251600431.867699,5.642412171180336e-10,61.47244271424976
510,Norway,1975,26.9,0.26801265,1.21,0.04007313,0.0328778052,2.790839,214562624.0,22.231404958677686,36.80294328162757,0.8204451511524056,5354276643.726108,1.2491115414397617e-09,100.36839679022611
511,Norway,1980,30.1,0.253154494,1.36,0.0408562,0.064439382896,2.0924490000000002,232320960.0,22.13235294117647,21.105105897660923,1.5772240907377582,5686308565.162692,1.0896756538884826e-09,118.89972610954321
512,Norway,1985,28.7,0.229622643,1.57,0.04152516,0.065416879914,1.5999480000000001,250458192.0,18.280254777070063,23.999921764290704,1.5753552765118786,6031480480.749502,9.168102714723741e-10,124.98767379835446
513,Norway,1990,29.0,0.229433732,1.78,0.04241473,0.119792,1.37864,268897952.0,16.292134831460675,14.859089087752105,2.8243018404219478,6339730371.97219,8.5323718642528e-10,126.39815317130439
514,Norway,1995,31.6,0.274361157,1.83,0.04359184,0.15203,1.4,295230848.0,17.26775956284153,12.037097941195817,3.487579326773084,6772617260.478107,9.293106017159833e-10,115.17665381473806
515,Norway,2000,33.9,0.309555704,2.09,0.04490967,0.171457,1.72,323236320.0,16.220095693779903,12.189645217168152,3.8178191912788493,7197477068.969779,9.57676117584806e-10,109.51179242363436
516,Norway,2005,36.6,0.317983651,2.02,0.04623291,0.309979,1.5,347849408.0,18.11881188118812,6.516570477354917,6.704726135560145,7523848444.755045,9.141417052519462e-10,115.10025715127098
517,Norway,2010,37.4,0.363493219,1.8,0.04889252,0.431052,1.65,373657312.0,20.777777777777775,4.1758302942568415,8.816317915296654,7642422849.139296,9.727983564791046e-10,102.8905026148507
518,Norway,2015,36.0,0.397971152,1.97,0.05188607,0.38816,1.8,399788096.0,18.274111675126903,5.07522671063479,7.481005980988732,7705114224.299509,9.954552323638972e-10,90.45881797985197
519,Norway,2020,32.8,0.453816804,2.01,0.05379475,0.367633,1.44,425295936.0,16.318407960199004,5.467409073722979,6.833994023580368,7905900408.497111,1.067061228631162e-09,72.27586045932313
522,Oman,1985,7.4,0.84133516,0.12,0.01353289,0.01000564542,4.727284,258749328.0,61.66666666666667,11.993229318334167,0.7393576257547353,19120034818.874607,3.2515452948345434e-09,8.795543502544218
523,Oman,1990,10.7,0.245760121,0.17,0.01804524,0.011685045514,0.95235,308508096.0,62.941176470588225,14.548509870699338,0.6475417070651318,17096369790.592976,7.966083360094381e-10,43.538390022195664
524,Oman,1995,14.7,0.372803892,0.23,0.02172672,0.01380260078,1.4,317861440.0,63.91304347826086,16.66352621987521,0.6352823058427595,14629978201.95593,1.1728503211965566e-09,39.43091881669518
525,Oman,2000,24.4,0.326439026,0.4,0.02344253,0.019507452536,1.716,329707872.0,60.99999999999999,20.504983890737176,0.8321393866617639,14064517439.030685,9.900856294993163e-10,74.7459649631475
526,Oman,2005,31.7,0.501502658,0.56,0.02515192,0.031081991678,2.5,345420032.0,56.60714285714285,18.016863455901735,1.2357701391384832,13733346480.109669,1.451863272365165e-09,63.210033873838405
527,Oman,2010,48.1,0.986264852,0.85,0.02881914,0.064993498049,4.5,367736480.0,56.58823529411765,13.07823129260048,2.2552199006979388,12760147596.354366,2.6819880692826558e-09,48.769861262378235
528,Oman,2015,69.0,1.83867893,1.21,0.04191776,0.078710793238,5.3,401789248.0,57.02479338842976,15.372732889901002,1.8777433058922997,9585179360.7292,4.576227311090216e-09,37.52694332555385
529,Oman,2020,69.8,1.400388054,1.29,0.04543399,0.075909397659,6.23,468021312.0,54.10852713178294,16.993943303238087,1.6707623006255887,10301127239.760365,2.992145908945275e-09,49.84332721250134
530,Pakistan,1975,21.1,0.639168462,0.39,0.68126999,0.011230606061,3.064753,1747940992.0,54.1025641025641,34.726531932620695,0.016484809584816736,2565709656.4608693,3.656693589345149e-10,33.01164130341588
531,Pakistan,1980,27.4,0.713113865,0.56,0.80624057,0.023654444444,3.40125,2055793024.0,48.92857142857142,23.674197943044284,0.029339188976808744,2549850628.3304496,3.468801852496217e-10,38.42303641088229
532,Pakistan,1985,39.2,0.19045082,0.79,0.97121552,0.031144920844,0.29931,2474517248.0,49.620253164556964,25.365291629957433,0.032067981001786296,2547855956.8323207,7.696483835541242e-11,205.82741518256526
533,Pakistan,1990,58.5,1.361311055,1.1,1.15414069,0.04001042397,7.1653,2969517312.0,53.18181818181818,27.49283538771759,0.03466685155169427,2572924893.584681,4.584283949108023e-10,42.9732791672657
534,Pakistan,1995,80.0,1.718994365,1.48,1.33117476,0.060636071684,8.586,3337388288.0,54.054054054054056,24.40791362133254,0.04555079731529766,2507100035.460408,5.150717317433098e-10,46.53883783964586
535,Pakistan,2000,97.9,2.010113122,1.74,1.54369924,0.099484802345,9.5,3799572736.0,56.264367816091955,17.49010862951622,0.06444571569848023,2461342622.6730537,5.290366211323398e-10,48.70372663534108
536,Pakistan,2005,120.5,3.068045573,2.33,1.74372098,0.145209,18.0,4182012416.0,51.71673819742489,16.045837379225805,0.08327536438771299,2398326603.835437,7.336289967150591e-10,39.27581814965432
537,Pakistan,2010,146.1,3.950862915,2.67,1.94454498,0.19671,30.0,4698681344.0,54.71910112359551,13.57328046362666,0.10115991248502773,2416339756.769216,8.408450426299009e-10,36.97926330101483
538,Pakistan,2015,160.3,5.355988554,2.94,2.10969298,0.299964,33.232,5395404800.0,54.523809523809526,9.801176141136937,0.14218372191767922,2557436011.376404,9.926944784569267e-10,29.92911549078714
539,Pakistan,2020,207.2,6.474846506,3.52,2.27196741,0.300426,43.4,6510010368.0,58.86363636363636,11.716695625545059,0.132231650277061,2865362566.094203,9.945984937024296e-10,32.00075859836916
540,Peru,1975,19.6,0.376783895,0.34,0.15441497,1e-22,1.7958599999999998,902235904.0,57.64705882352941,3.4e+21,6.476056045602314e-22,5842930280.6586685,4.1761128473113834e-10,52.019208517391654
541,Peru,1980,22.0,0.577471483,0.38,0.17492406,1e-22,2.9931,1006102848.0,57.89473684210526,3.8e+21,5.716766464258834e-22,5751655021.041702,5.739686396355375e-10,38.097119334289275
542,Peru,1985,19.0,0.462484843,0.37,0.1974661,0.015044388198,2.199475,1115638144.0,51.351351351351354,24.59388810833715,0.07618719465265178,5649770487.187421,4.1454735613629215e-10,41.08242742995147
543,Peru,1990,19.5,0.428700095,0.39,0.22109099,0.026410386963,1.9954,1230329088.0,50.0,14.76691729456202,0.11945483152886512,5564808805.641515,3.4844343613535697e-10,45.486344013989545
544,Peru,1995,24.1,0.637868189,0.48,0.24449055,0.053312793687,2.1,1299031552.0,50.208333333333336,9.003467400678442,0.21805666389559844,5313217840.116929,4.910336381113551e-10,37.78210046464631
545,Peru,2000,25.7,0.747155113,0.53,0.26654439,0.051744749133,3.8,1373283840.0,48.490566037735846,10.242585168163366,0.19413182597090112,5152176866.29983,5.440645926482321e-10,34.39714130685471
546,Peru,2005,28.2,0.681067394,0.59,0.28147267,0.076060606061,4.6,1428264960.0,47.79661016949153,7.756972111513609,0.27022377007686044,5074258044.306753,4.768494733638219e-10,41.40559399617947
547,Peru,2010,39.0,1.329288719,0.81,0.29229572,0.147528,6.865,1486924416.0,48.148148148148145,5.490483162518302,0.5047217249708618,5087055041.380695,8.939854001294441e-10,29.338998701003796
548,Peru,2015,49.2,1.814444195,1.01,0.30711863,0.189803,10.41,1546987520.0,48.71287128712871,5.321306828659189,0.6180120040259361,5037100875.319742,1.1728887088888734e-09,27.11574163348683
549,Peru,2020,43.4,1.847320045,1.0,0.33304756,0.20141,9.14,1608074752.0,43.4,4.964996772752097,0.6047484629522583,4828363708.774807,1.148777469892146e-09,23.493492704454468
550,Philippines,1975,30.0,0.772709384,0.44,0.42394433,0.016875240684,3.611674,904819584.0,68.18181818181819,26.073702191233295,0.03980532227898884,2134288678.893288,8.539927712263134e-10,38.82442820184516
551,Philippines,1980,34.7,1.288062334,0.53,0.48419546,0.036848080899,6.1676,1055437888.0,65.47169811320755,14.383381361236195,0.07610166542866799,2179776505.9589777,1.2204056237177644e-09,26.9396900165858
552,Philippines,1985,27.5,0.84697324,0.49,0.5481266,0.034961486348,3.1745,1260300800.0,56.12244897959184,14.01542243149027,0.0637835973441172,2299287792.272807,6.720405477803394e-10,32.468558274639236
553,Philippines,1990,41.1,1.00492031,0.68,0.61558898,0.050508286642,3.9908,1511398912.0,60.44117647058823,13.463137342587034,0.08204871802935784,2455207875.87848,6.64894159987327e-10,40.898765395636204
554,Philippines,1995,59.9,2.131541604,0.93,0.69250468,0.084644328727,9.8,1681261568.0,64.40860215053763,10.9871507517,0.12222925154383073,2427798131.270391,1.2678227139490528e-09,28.101726885176948
555,Philippines,2000,69.5,2.897548219,1.11,0.77958223,0.083669788255,12.5,1882974848.0,62.61261261261261,13.266437302519023,0.10732644361968076,2415363993.0966616,1.538814085635625e-09,23.985795833963998
556,Philippines,2005,73.3,2.779079772,1.15,0.8626125,0.10742,13.0,2009905408.0,63.73913043478261,10.705641407559114,0.12452868466431914,2330021194.916605,1.38269182267905e-09,26.37563726616193
557,Philippines,2010,79.9,3.779782361,1.23,0.946367,0.208369,15.9,2168026624.0,64.95934959349594,5.902989408213314,0.22017779571772897,2290894149.9439435,1.7434206384542998e-09,21.13878323376831
558,Philippines,2015,106.7,6.470201874,1.6,1.03031365,0.306446,24.05,2342594816.0,66.6875,5.221148261031308,0.2974298166388458,2273671532.9356256,2.76198078720584e-09,16.49098468299198
559,Philippines,2020,128.2,8.766294268,1.84,1.12190977,0.361751,23.0,2509488640.0,69.67391304347825,5.086371564971486,0.32244215147533656,2236800772.3116627,3.4932591956264043e-09,14.6241953647363
560,Poland,1975,380.1,3.335742568,4.39,0.34015199,1e-22,18.54815,2493795328.0,86.58314350797268,4.389999999999999e+22,2.939862265688935e-22,7331414783.13856,1.337616816643583e-09,113.94764201720017
561,Poland,1980,465.9,3.36616977,5.38,0.3557415,1e-22,18.439310000000003,2704254720.0,86.59851301115242,5.38e+22,2.811029919196945e-22,7601740927.049558,1.2447680113506466e-09,138.40656646381802
562,Poland,1985,457.7,2.770091236,5.28,0.37201885,1e-22,14.997245000000001,2919208704.0,86.68560606060605,5.28e+22,2.68803583474332e-22,7846937605.446606,9.489185313144367e-10,165.22921485464028
563,Poland,1990,373.5,2.838907026,4.36,0.38110782,0.065977748211,16.960900000000002,3137950976.0,85.6651376146789,66.08288579441225,0.17312095094506327,8233761710.79355,9.047008852951563e-10,131.56471718845225
564,Poland,1995,341.3,2.515856093,3.99,0.38594998,0.142294,13.884,3402407424.0,85.53884711779449,28.040535792092427,0.3686850819373018,8815669388.038315,7.39434106348811e-10,135.6595875851632
565,Poland,2000,299.8,3.194839057,3.66,0.38258629,0.17222,14.807,3678498816.0,81.91256830601093,21.251887121124142,0.45014681524526146,9614821315.212315,8.685170817790471e-10,93.83884278712824
566,Poland,2005,307.2,2.807669707,3.83,0.38165445,0.306146,12.646,3999741696.0,80.20887728459529,12.51037086880116,0.8021549336055167,10480008017.723886,7.019627566969765e-10,109.41457936953834
567,Poland,2010,323.8,3.438329413,4.2,0.38042794,0.475697,15.521,4334595072.0,77.09523809523809,8.829149647779996,1.2504260333770436,11393997696.383709,7.932296687204835e-10,94.17364106410011
568,Poland,2015,293.3,3.607964884,4.0,0.37986412,0.477111,15.206,4667719680.0,73.325,8.383793289192662,1.2560043838833739,12287866724.554031,7.729609169674902e-10,81.29236548301174
569,Poland,2020,283.6,4.607323703,4.08,0.3789907,0.599443,18.9,4967656448.0,69.50980392156863,6.806318532370885,1.581682611209193,13107594587.413359,9.274642381630332e-10,61.554172938909744
570,Portugal,1975,21.8,0.772599825,0.38,0.0909347,0.019347607843,3.323248,717071615.0,57.36842105263158,19.640670985456463,0.21276375072442094,7885566400.944855,1.0774374676649277e-09,28.21641850617815
571,Portugal,1980,26.3,1.2665921,0.46,0.09766312,0.032896519824,5.5599099999999995,758090018.0,57.17391304347826,13.983242071229743,0.3368366669424446,7762295716.1311245,1.6707674153810056e-09,20.764380261016946
572,Portugal,1985,27.4,1.420282752,0.54,0.10023613,0.027115807742,5.9862,799817926.0,50.74074074074073,19.914582856537503,0.2705193001964461,7979337650.007038,1.7757575891090995e-09,19.29193321640788
573,Portugal,1990,39.1,1.479795609,0.71,0.09983218,0.078713860217,5.9862,842137435.0,55.07042253521127,9.020012460863402,0.7884617987606801,8435530857.885703,1.7571901538850366e-09,26.42256792910919
574,Portugal,1995,53.0,1.699602367,0.88,0.10026176,0.118122,7.5,972245549.0,60.22727272727273,7.449924654171111,1.1781361109160662,9697072433.198858,1.7481204915241016e-09,31.18376452578805
575,Portugal,2000,61.3,2.523703343,1.06,0.10289898,0.118605,9.2,1112096390.0,57.830188679245275,8.937228615994266,1.1526353322452758,10807652223.569174,2.2693206863120923e-09,24.28970115288229
576,Portugal,2005,64.6,1.741387566,1.07,0.1050333,0.197254,9.0,1214945160.0,60.37383177570093,5.424478084094619,1.8780139251075614,11567237818.863161,1.4333054884551331e-09,37.09685383156112
577,Portugal,2010,51.5,1.388644051,1.1,0.105731,0.238113,12.75,1322256454.0,46.81818181818181,4.619655373709122,2.2520642006601657,12505854044.698338,1.0502078071157593e-09,37.086537736516036
578,Portugal,2015,53.1,1.492429717,1.05,0.10358076,0.199394,5.6,1422574284.0,50.57142857142857,5.2659558462140295,1.9250100115117905,13733962600.776438,1.049104945721063e-09,35.57956491695883
579,Portugal,2020,40.7,1.381807824,0.96,0.10297081,0.229032,4.29,1483941162.0,42.395833333333336,4.191554018652415,2.224241996348286,14411279876.306694,9.311742671371495e-10,29.454168150664636
580,Qatar,1975,4.8,0.021286365,0.08,0.00195043,0.002512773166,0.09977,74288832.0,60.0,31.837334576184343,1.288317533056813,38088437934.19913,2.8653519549210306e-10,225.49646217191142
581,Qatar,1980,9.3,0.071087678,0.19,0.0027745,0.007829165262,0.39908,79494784.0,48.94736842105264,24.26823213480916,2.8218292528383495,28651931519.192646,8.942433002899913e-10,130.82436030615602
582,Qatar,1985,10.8,0.089240787,0.24,0.00365868,0.006153296456,0.477989,85989376.0,45.00000000000001,39.00348402131334,1.6818351033706145,23502841461.948025,1.0378117757244803e-09,121.02089597215229
583,Qatar,1990,12.9,0.102974521,0.28,0.00441675,0.007360439423,0.5442,93187256.0,46.07142857142857,38.041207040581334,1.6664831432614482,21098603271.636387,1.1050279342917877e-09,125.27370726978182
584,Qatar,1995,26.4,0.114625077,0.56,0.00515133,0.008137911978,0.58,104740480.0,47.14285714285714,68.81372046219005,1.5797691039013226,20332706310.797405,1.0943722713510575e-09,230.31609392070462
585,Qatar,2000,22.6,0.241524534,0.48,0.00645937,0.01775989011,1.05,119256776.0,47.083333333333336,27.027194257791496,2.7494771332188743,18462601770.760925,2.025247890316941e-09,93.57227452512133
586,Qatar,2005,37.7,0.832079379,0.8,0.0084871,0.044530494505,1.4,132102672.0,47.125,17.96521706962347,5.246844564692298,15565113171.754782,6.298732390515159e-09,45.30817726225614
587,Qatar,2010,62.3,1.340845927,1.2,0.01713504,0.125122,5.28,150513712.0,51.916666666666664,9.590639535813045,7.302113096905523,8783972024.57654,8.908463615594039e-09,46.46320561184059
588,Qatar,2015,123.4,1.578703355,2.13,0.02414573,0.16174,6.5,177805312.0,57.93427230046949,13.169284036107333,6.698492859814136,7363840811.605199,8.87883121849588e-09,78.16541315958628
589,Qatar,2020,107.0,0.993868937,1.83,0.02760385,0.144411,3.9,228265968.0,58.46994535519126,12.67216486278746,5.231552844983581,8269352572.195545,4.353995235067191e-09,107.66007067589838
590,Romania,1975,136.8,2.041635627,2.08,0.21293583,1e-22,11.9724,1239620352.0,65.76923076923077,2.08e+22,4.696250508897446e-22,5821567708.919631,1.6469845979101832e-09,67.00510031803046
591,Romania,1980,174.5,2.572343387,2.63,0.22207282,1e-22,15.6004,1334210304.0,66.34980988593156,2.6299999999999997e+22,4.503027430371713e-22,6007985596.796582,1.9279894476066045e-09,67.83697731876728
592,Romania,1985,172.5,2.156588872,2.57,0.22732999,1e-22,12.197336,1430334848.0,67.1206225680934,2.57e+22,4.3988916728496755e-22,6291888052.253906,1.5077510521508317e-09,79.98742933326237
593,Romania,1990,178.2,1.9713635,2.65,0.23201835,0.0382478823,12.9701,1527880192.0,67.24528301886792,69.28488168873078,0.1648485229724287,6585169629.902118,1.2902605258724371e-09,90.39428801436162
594,Romania,1995,127.6,1.223640034,2.0,0.2268427,0.037430162103,6.0,1678226432.0,63.8,53.4328436648609,0.16500492236690886,7398194572.714925,7.291268988903638e-10,104.27903342037925
595,Romania,2000,88.9,1.279700541,1.51,0.22442971,0.037253739511,8.264,1834784128.0,58.87417218543047,40.53284367745522,0.16599290490996044,8175317465.766898,6.974665419604065e-10,69.46937752369053
596,Romania,2005,95.6,1.453773994,1.65,0.21319685,0.09845438012,7.032,1989998976.0,57.93939393939394,16.75903091349431,0.46180035080255644,9334091831.094128,7.30540071393484e-10,65.7598776663768
597,Romania,2010,78.2,1.744925693,1.44,0.20246871,0.170029,7.0084219999999995,2151762432.0,54.30555555555556,8.46914349905016,0.8397791441452855,10627629484.081762,8.10928598366755e-10,44.81566195839149
598,Romania,2015,71.9,1.991034686,1.38,0.19815616,0.177884,8.356,2313499648.0,52.10144927536233,7.757864675856176,0.8976960393257519,11675133631.97995,8.606159450775071e-10,36.111877158929616
599,Romania,2020,64.4,2.395647933,1.33,0.1926525,0.251363,10.539,2460446208.0,48.42105263157895,5.291152635829458,1.3047481865016026,12771421123.525518,9.736640147671945e-10,26.88208025598894
600,Russia,1975,1e-10,13.02781584,1e-10,1.342,1e-22,71.7432625,7338484224.0,1.0,1000000000000.0,7.451564828614009e-23,5468319093.889716,1.7752734001108075e-09,7.675883757349766e-12
601,Russia,1980,1e-10,13.76882204,1e-10,1.3901,1e-22,73.62004004,7812979200.0,1.0,1000000000000.0,7.193727069994965e-23,5620443996.834761,1.7623011257984662e-09,7.262785422709988e-12
602,Russia,1985,2172.4,14.40427693,34.4,1.43858,1e-22,76.82091134000001,8302841344.0,63.15116279069768,3.4399999999999995e+23,6.951299197820073e-23,5771553437.417454,1.7348611557426864e-09,150.81631730333584
603,Russia,1990,2233.9,15.15672506,36.27,1.47969406,0.517014,80.76994662,8804526080.0,61.5908464295561,70.1528391881071,0.3494060116724399,5950234117.99058,1.721469721627538e-09,147.38672049250724
604,Russia,1995,1616.4,9.650137195,27.73,1.48375787,0.395537,36.4,9762148352.0,58.29065993508836,70.10722132189909,0.26657786152130064,6579340571.248326,9.885259726690127e-10,167.50020930660978
605,Russia,2000,1452.8,8.381469097,25.97,1.46596869,0.25971,32.4,10781831168.0,55.94147092799384,99.99614955142273,0.17715930890720455,7354748598.348305,7.773697219333049e-10,173.33476782966417
606,Russia,2005,1465.7,10.5332005,27.01,1.43518814,0.764016,48.7,11548625920.0,54.26508700481303,35.35266277146028,0.5323455362444676,8046767945.002667,9.120739188338001e-10,139.15048897056502
607,Russia,2010,1492.4,11.42869758,28.13,1.42849468,1.52492,50.4,12353745920.0,53.05367934589407,18.446869343965584,1.0675013504425512,8648086753.812761,9.251200125054863e-10,130.58355858603446
608,Russia,2015,1520.8,14.52372437,28.55,1.44640716,1.36348,62.104,13155373056.0,53.26795096322241,20.939067679760612,0.9426667937678075,9095207366.091856,1.1040146340339557e-09,104.71143360041609
609,Russia,2020,1459.8,15.06154973,29.07,1.45245148,1.49308,56.165,13844353024.0,50.21671826625387,19.469820773166877,1.0279723767433526,9531714631.871902,1.087920085820545e-09,96.92229725154584
610,Saudi Arabia,1975,62.7,0.211321451,0.91,0.07897544,0.046773208643,1.0884,1053685376.0,68.9010989010989,19.455582082162525,0.5922500544852931,13341937392.181671,2.0055460179415073e-10,296.7043795284181
611,Saudi Arabia,1980,97.9,0.607572563,1.51,0.1017171,0.16454,3.50102,1194281216.0,64.83443708609272,9.177099793363316,1.6176237820386148,11741203947.025623,5.08734923450391e-10,161.13301679819273
612,Saudi Arabia,1985,161.5,1.667531018,2.63,0.12890245,0.103898,8.979299999999999,1378984192.0,61.40684410646388,25.313288032493404,0.806020366564018,10697889698.760574,1.2092459273093684e-09,96.84977266191999
613,Saudi Arabia,1990,202.3,1.958896432,3.34,0.16004763,0.11763,9.977,1591743744.0,60.568862275449106,28.39411714698631,0.7349687090024388,9945437767.494589,1.2306606759938364e-09,103.27243273063453
