Countries,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Chile,0.05346315,0.06983925,0.07754565,0.0491283,0.0539448,0.06694935,0.09777495,0.13727025,0.1194492,0.150809432,0.175314339,0.164126091,0.18547908,0.173259138,0.175601884,0.180496893,0.174779707,0.198000535,0.279311725,0.290097313,0.259989372,0.238516933,0.247013239,0.33622825,0.39397769,0.367033428,0.373276611,0.387241625,0.371387226,0.370894344,0.349700381,0.402685287,0.398824372,0.419032568,0.552439526,0.561640006,0.610271114,0.572236987,0.657012837,0.579465936,0.5963061,0.691186048,0.982927238,0.654272238,0.666999938,0.689757865,0.666668847,0.436256447,0.444476708,0.514509641,0.536827723,0.611243477,0.583182801,0.82976947,0.500433433,0.550433045,0.605155766,0.56059042,0.614670961,0.678277965,0.774152573,0.722123877,0.750381598,0.932406969,1.09158621,1.242165717,1.22691972,1.224405,1.477635276,1.513022355,1.569087936,1.220626836,1.39825023,1.38925098,1.35153018,1.39562904,1.4441895,1.50034482,1.542564951,1.665786819,1.734205394,1.454309108,1.452360424,1.65304308,1.77159996,1.8308784,1.575756,1.613274,1.575756,1.50072,1.782105,1.8871554,1.6057704,1.782105,1.68831,1.736366303,1.754261907,1.772076733
Colombia,0,0,0,0,0.014451908,0.023426974,0.03240204,0.041377107,0.050352173,0.059327239,0.068302305,0.08043555,0.0905502,0.101585765,0.100083498,0.124544094,0.135645163,0.145746327,0.160035437,0.166760235,0.175199706,0.228651778,0.279345922,0.31207699,0.337131868,0.420511217,0.463309878,0.503808418,0.587598503,0.583244704,0.591459418,0.653151922,0.705643945,0.757150203,0.82648239,0.883821095,0.949785249,1.003016597,1.073088109,1.019199584,1.140120176,1.15983549,1.346391887,1.361910181,1.373640699,1.519435595,1.607398501,1.437452336,1.668149152,1.511917984,1.890459472,1.923920615,1.945299225,1.985548658,2.223881267,2.071188407,2.297379852,2.296852636,2.577727715,2.538234273,2.6932542,2.783217449,2.752656114,2.610408138,2.809235286,3.26063361,3.818813232,3.92789124,3.621710898,3.421415478,3.70882668,3.0153825,3.003975,2.7009918,2.36732496,2.82709284,2.9743155,3.73641762,3.766105989,4.152402197,3.922755269,3.46366176,3.55970784,4.04331486,4.0988415,4.22152536,4.64622912,4.93474254,4.6878741,4.61433882,4.67174136,4.88221734,4.44550782,5.17635846,5.48175498,5.33168298,5.387805959,5.443928937
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015854398,0.057338705,0.055367173,0.053477789,0.063581887,0.076068253,0.089992449,0.10195887,0.124093012,0.128366848,0.139367356,0.153575771,0.167150053,0.185922239,0.193670925,0.19800845,0.197378687,0.204816515,0.187261549,0.169149707,0.152473972,0.151320211,0.237309675,0.247453714,0.234812235,0.335217505,0.331827038,0.2899533,0.2888886,0.35361222,0.38507664,0.40405365,0.33748962,0.38078742,0.4842864,0.50658426,0.4606095,0.474552,0.468468,0.616512,0.722475,0.75036,0.525172837,0.862914,0.93795,0.56201964,0.47872968,0.600288,0.56277,0.5477628,0.56277,0.600288,0.600288,0.51174552,0.5027412,0.4577196,0.36467496,0.3658005,0.450216,0.438367823,0.396991551,0.40854987
Cuba,0,0,0,0,0,0,0,0.055169716,0.058555475,0.061941234,0.065326992,0.068712751,0.07209851,0.074920658,0.079997249,0.081692175,0.083686688,0.104710228,0.128907843,0.133113129,0.137248094,0.150414479,0.152322294,0.184009597,0.202328409,0.196003079,0.202739145,0.204710676,0.200849761,0.321770353,0.344360817,0.301480009,0.192635047,0.145318293,0.144496822,0.39110254,0.38822739,0.385845123,0.38535224,0.431601081,0.375658878,0.386091565,0.357348658,0.360110051,0.357629166,0.706017666,0.701085785,0.696153905,1.154969164,1.217853055,1.234290818,1.180261549,1.247351909,1.46603379,1.3982463,1.41767354,1.457192963,1.365410092,1.417244501,1.504410489,1.505786127,1.558267314,1.546012338,0.828438,0.825396,0.431324673,0.442838136,0.489762,0.590810142,0.693924309,0.7264296,0.77193792,0.680901,0.52358904,0.51804753,0.51864072,0.5194215,0.5139966,0.639569346,0.677312454,0.640507296,0.609930126,0.600288,0.65131248,0.68770494,0.62242362,0.5927844,0.56952324,0.56014374,0.53688258,0.5965362,0.52787826,0.3808077,0.30652206,0.2551224,0.2551224,0.2551224,0.2551224
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809172,0.020928656,0.025797656,0.033928871,0.050109756,0.065964155,0.062596122,0.077054019,0.112705878,0.118949061,0.134885606,0.130038925,0.091511916,0.0819007,0.114184527,0.123795742,0.110323611,0.143511056,0.102108897,0.132914075,0.149343503,0.15747607,0.187870512,0.237213107,0.285050968,0.321435371,0.273849276,0.283408617,0.272976713,0.302043079,0.395136749,0.394774848,0.40052641,0.402896701,0.423772236,0.419433791,0.48436516,0.497712967,0.497867016,0.457112898,0.463251883,0.630890295,0.67043501,0.440424978,0.511560465,0.56333277,0.522605967,0.522721056,0.593020155,0.667660188,0.743345655,0.76073322,0.804102,0.80106,1.08593316,1.1906895,1.07234556,1.002339,0.9904752,1.416979074,1.538238,1.50072,1.12554,1.12554,1.49959446,1.5494934,1.59301428,1.88265324,1.94380758,1.94005578,1.97119572,2.0372274,2.11751592,1.950936,2.43867,2.4518013,2.418737843,2.466941856,2.571119919
Ecuador,0,0,0,0,0.0048165,0.0048165,0.0048165,0.0048165,0.0048165,0.0048165,0.0057798,0.006863031,0.007938074,0.008290641,0.009537633,0.013418769,0.01670892,0.018063802,0.01854208,0.016005711,0.019443729,0.025166213,0.027746412,0.038034126,0.042880808,0.043866574,0.045755958,0.070317953,0.073193103,0.074671752,0.077054019,0.075657517,0.09685148,0.10547693,0.0934013,0.124288625,0.138746522,0.156572452,0.210953859,0.207010796,0.209064475,0.219661456,0.159452641,0.176584085,0.165888228,0.22892088,0.234120162,0.232473213,0.280678034,0.28574626,0.379495905,0.496455969,0.626728202,0.551429078,0.700526609,0.6340129,0.646236836,0.60371276,0.864040636,0.912606209,0.928906476,0.942561692,0.94269045,0.9527037,0.9285705,0.862649346,0.886495584,0.9387105,1.231227192,1.1747697,1.0492872,0.9247173,1.121484,1.1547432,1.17117,1.194492,1.178775,1.163058,1.5419898,1.6582956,2.06086374,1.8759,1.8759,2.14077708,2.138526,2.5024506,2.476188,2.326116,2.101008,2.1347742,2.176044,2.082249,1.8759,2.025972,2.06349,2.085442021,2.107394043,2.129346064
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017333047,0.02357623,0.027437145,0.033269592,0.040909276,0.041895042,0.040005658,0.041402159,0.036144742,0.030805178,0.037541244,0.043373691,0.039019892,0.068428569,0.068839305,0.074178869,0.068428569,0.078634179,0.088942844,0.103410843,0.113390716,0.138517555,0.154419593,0.148717466,0.171780503,0.236617142,0.26729091,0.246621617,0.20400856,0.184855619,0.189447671,0.177359621,0.17248936,0.18984774,0.258262925,0.263158247,0.264905443,0.263953326,0.28166892,0.172920462,0.354023397,0.3482076,0.357118125,0.385470072,0.41319486,0.434243472,0.414514581,0.42616392,0.46427004,0.51453402,0.5355948,0.477594,0.525252,0.49186098,0.487734,0.487734,0.45471816,0.450216,0.4952376,0.525252,0.450216,0.37518,0.37518,0.37518,0.337662,0.40857102,0.4802304,0.37518,0.4014426,0.39994188,0.40558352,0.409868272,0.41415302
French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021143928,0.020659743,0.0201786,0.02010255,0.0200265,0.02293668,0.02420418,0.0231192,0.022815,0.0225108,0.02326116,0.02326116,0.02326116,0.02326116,0.02326116,0.02326116,0.0225108,0.03526692,0.03264066,0.02851368,0.03414138,0.0300144,0.03489174,0.0356421,0.0337662,0.037518,0.037518,0.037867515,0.038267351,0.038667135
Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071100013,0.070573946,0.070047878,0.069521811,0.068995744,0.077417419,0.081069079,0.084271928,0.083614344,0.08295676,0.09941256,0.09698403,0.09457071,0.09422088,0.09387105,0.09352122,0.09317139,0.09282156,0.09247173,0.0921219,0.1047969,0.0897897,0.0886236,0.0874575,0.0862914,0.0862914,0.0862914,0.0862914,0.0862914,0.0862914,0.112554,0.112554,0.112554,0.112554,0.112554,0.112554,0.112554,0.1163058,0.1163058,0.1163058,0.1163058,0.1163058,0.117543096,0.118780391,0.120017687
Guatemala,0,0,0,0,0,0,0,0,0,0.00915135,0.00915135,0.00915135,0.00915135,0.00915135,0.00915135,0.01011465,0.01107795,0.01396785,0.01396785,0.01329354,0.015207135,0.017268116,0.020041457,0.027437145,0.028915794,0.027437145,0.029901559,0.038034126,0.038527009,0.047234606,0.056845822,0.055860056,0.053970672,0.060378149,0.056352939,0.075657517,0.089622531,0.113198761,0.097262215,0.107859197,0.086665234,0.090033267,0.107903568,0.108466883,0.125385647,0.146338207,0.145315963,0.183531484,0.205690918,0.22501998,0.23455242,0.259091802,0.258423642,0.229055155,0.223751487,0.198203656,0.342078912,0.341058507,0.2762129,0.563237081,0.63587,0.676135988,0.716444742,0.59647536,0.5777772,0.460107063,0.60629088,0.6366906,0.44320926,0.51851904,0.71432244,0.7638969,0.80106,0.79092,0.702702,0.693576,0.68445,0.675324,0.900432,0.93795,0.93795,0.56277,0.56277,1.0580076,1.088022,1.1142846,1.31313,1.31313,1.350648,1.2906192,1.1367954,1.0842702,1.2118314,1.2681084,1.30787748,1.337045616,1.315392921,1.329349001
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075036,0.037518,0.150072,0.150072,0.1538238,0.1538238,0.150072,0.150072,0.2138526,0.240927124,0.266627599,0.29230697
Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017333047,0.018318813,0.023083347,0.021193962,0.021193962,0.024069112,0.026944262,0.020208197,0.018318813,0.019304578,0.020208197,0.024069112,0.029706245,0.034275535,0.038348188,0.05091885,0.066709375,0.071724948,0.113527981,0.111054223,0.113146766,0.122986615,0.12208991,0.10503411,0.093831269,0.094723836,0.095987501,0.095261169,0.108150967,0.107320019,0.105722964,0.091215648,0.119156073,0.10355475,0.0825396,0.0411177,0.0307242,0.02040675,0.10571964,0.10532418,0.10492872,0.10051275,0.1001325,0.1245699,0.1405404,0.1387152,0.13689,0.1350648,0.1088022,0.1088022,0.1088022,0.1088022,0.1088022,0.112554,0.112554,0.037518,0.075036,0.075036,0.075036,0.112554,0.112554,0.112554,0.112554,0.112554,0.112554,0.112554,0.112554,0.112554
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005257417,0.016347281,0.019715314,0.026944262,0.028915794,0.035158977,0.045263075,0.050602639,0.053477789,0.062103239,0.063581887,0.0733919,0.077662288,0.092208002,0.110823379,0.100701413,0.126151526,0.117298283,0.114797624,0.123057432,0.280819438,0.284876456,0.13856423,0.122702428,0.212929631,0.21765067,0.2156117,0.154445805,0.191863488,0.236344452,0.271746617,0.27149485,0.287053767,0.2682537,0.297280971,0.25193844,0.267328425,0.387096528,0.39699114,0.41164344,0.4824612,0.5126784,0.52240266,0.5309304,0.539448,0.68445,0.112554,0.62580024,0.66631968,0.66932112,0.675324,0.675324,0.6415578,0.637806,0.637806,0.637806,0.637806,0.637806,0.8028852,0.7353528,0.675324,0.5590182,0.619047,0.637806,0.658393385,0.645935713,0.634677959
Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036144742,0.048631108,0.047234606,0.052492023,0.06407477,0.053970672,0.085761616,0.094879948,0.102108897,0.103505398,0.096358597,0.095372831,0.133406958,0.149754239,0.168565934,0.161336986,0.196988845,0.199371112,0.21274914,0.202616137,0.198204116,0.189982936,0.186956209,0.189016333,0.168825743,0.152647565,0.133793986,0.10207889,0.11191575,0.073523877,0.09343028,0.121389789,0.113762964,0.103885637,0.10348258,0.13009657,0.156669175,0.1725496,0.180996566,0.159060096,0.19603155,0.185440827,0.18229692,0.213454605,0.226483998,0.238194684,0.225193176,0.202633704,0.200265,0.23569416,0.23969946,0.23427456,0.307242,0.3170271,0.285442572,0.222094179,0.271828415,0.27632007,0.271438603,0.28738788,0.2851368,0.3095235,0.3113994,0.30314544,0.34178898,0.31740228,0.29526666,0.28476162,0.3526692,0.36730122,0.35904726,0.357434045,0.378831363,0.388175618
Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011582747,0.011582747,0.013965014,0.020208197,0.02070108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079987515,0.088217432,0.087559848,0.086902264,0.08624468,0.085587096,0.084929512,0.084271928,0.083614344,0.08295676,0.101483655,0.09904752,0.09045894,0.0921726,0.091830375,0.08945508,0.08912046,0.08878584,0.08845122,0.0881166,0.1008423,0.08627619,0.0847704,0.083655,0.0825396,0.0825396,0.0825396,0.0825396,0.0825396,0.0825396,0.056277,0.056277,0.056277,0.056277,0.056277,0.056277,0.056277,0.056277,0.056277,0.056277,0.056277,0.056277,0.056277,0.056277,0.056277
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298623,0.00608324,0.004832876,0.0077064,0.004804459,0.007686652,0.007812363,0.007928922,0.007953005,0.009611216,0.009118333,0,0,0,0,0,0.019304578,0.016840164,0.015443663,0.018811695,0.022179728,0.026040644,0.029408677,0.031790944,0.040498541,0.046248841,0.049123991,0.052492023,0.061159917,0.055535044,0.056014207,0.090712573,0.110474124,0.08986714,0.104311687,0.103567422,0.090434824,0.153733269,0.156682051,0.074331832,0.044108716,0.043779924,0.043451132,0.04312234,0.042793548,0.042464756,0.042135964,0.054729389,0.052790665,0.098998341,0.114317346,0.104850135,0.126583704,0.14284725,0.14638104,0.152720061,0.19371456,0.22916907,0.2603445,0.20326644,0.21432411,0.2273388,0.22815,0.2288598,0.1988454,0.1988454,0.1988454,0.1988454,0.1988454,0.262626,0.262626,0.243867,0.262626,0.262626,0.262626,0.2926404,0.2551224,0.2176044,0.1913418,0.19209216,0.1988454,0.1988454,0.1988454,0.1988454
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019892145,0.02581644,0.024550182,0.036144742,0.044770192,0.038527009,0.037048361,0.035158977,0.033680328,0.038034126,0.032283827,0.046741723,0.052492023,0.05487429,0.051999141,0.068428569,0.060213855,0.079929169,0.072207337,0.072289484,0.079436286,0.083790084,0.117514412,0.134498935,0.140035517,0.204531178,0.184831707,0.128682995,0.130703801,0.123948159,0.136684597,0.210717067,0.223831501,0.069484104,0.048920576,0.067261883,0.047401235,0.06468351,0.143941934,0.148626646,0.084271928,0.070692127,0.08295676,0.1242657,0.1031745,0.234782067,0.25193844,0.14284725,0.263079258,0.2835651,0.302679,0.3618459,0.40053,0.3242772,0.3006003,0.308256,0.311805,0.3151512,0.393939,0.393939,0.69145674,0.62992722,0.637806,0.33653646,0.37518,0.8891766,0.8216442,0.825396,0.825396,0.7203456,0.6152952,0.5139966,0.28288572,0.30802278,0.337662,0.337662,0.337662,0.337662
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001889384,0.001478649,0.003368033,0.0057503,0.006736066,0.0057503,0.003368033,0.006243183,0.006736066,0.007721831,0.008214714,0.008707597,0.011089864,0.013965014,0.012486365,0.006736066,0.011582747,0.01782593,0.042375085,0.029069125,0.034039403,0.035086939,0.048438654,0.071303036,0.071635737,0.091505353,0.075568826,0.072562103,0.0895326,0,0,0,0,0,0.076639354,0.111180452,0.135601193,0.136823471,0.135747425,0.135035394,0.134539548,0.20147673,0.23350392,0.23263695,0.249254382,0.273437775,0.25021464,0.25731264,0.2603445,0.257049,0.2537535,0.2543112,0.2471625,0.243867,0.225108,0.225108,0.225108,0.225108,0.225108,0.3076476,0.300144,0.3601728,0.37518,0.450216,0.487734,0.56277,0.412698,0.412698,0.37518,0.412698,0.412698,0.417088404,0.392132555,0.41079801
Peru,0.0231192,0.02360085,0.01204125,0,0.01011465,0.01300455,0.0221559,0.028899,0.03612375,0.040000069,0.048829677,0.057791257,0.059955792,0.080855549,0.090975015,0.099601367,0.119707846,0.127585232,0.125526178,0.123130933,0.136004955,0.135102825,0.1595692,0.173412616,0.178670033,0.216211276,0.232640705,0.262460117,0.265910297,0.262953,0.291375911,0.280286047,0.289486526,0.315034287,0.317909437,0.363172512,0.391595423,0.489843404,0.514898283,0.501919034,0.534120714,0.547674992,0.545196974,0.692018713,0.772565174,1.112940575,0.810710108,0.835384686,0.907804925,0.903407389,0.919214239,1.129837037,1.342989005,1.371503091,1.144821676,1.00892825,0.957899956,0.950651586,0.946126442,1.099837178,1.072551808,0.836143437,0.829567596,0.9112818,0.862126122,0.858948753,0.8602776,0.8570835,1.564650672,1.742304993,1.75150248,1.527391749,1.522014,1.562067,1.5537522,1.54128,1.7453475,1.725828,2.16944796,2.337755209,2.596896537,2.57448516,2.5756107,3.18903,3.37662,3.94951986,4.00542168,3.9056238,3.78706692,3.7442964,3.77018382,3.96715332,3.4291452,4.8229389,4.95087528,4.27855272,4.701564912,4.901675919
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029096486,0.021245024,0.02320513,0.023040734,0.020380738,0.027254331,0.027876966,0.024417982,0.031510233,0.031678078,0.032635943,0.021725566,0.02156117,0.021396774,0.021232378,0.021067982,0.020903586,0.02073919,0.02071095,0.0206349,0.02055885,0.0204828,0.02040675,0.02439684,0.026331045,0.02623218,0.026133315,0.02603445,0.0257049,0.02537535,0.0250458,0.02471625,0.0243867,0.0243867,0.0243867,0.0243867,0.0243867,0.0243867,0.02776332,0.04277052,0.04914858,0.0487734,0.0600288,0.056277,0.0112554,0.0112554,0.018759,0.018759,0.018759,0.018759,0.018759,0.018759,0.018759
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011582747,0.058242323,0.06694992,0.06407477,0.072207337,0.086665234,0.085268733,0.047234606,0.008214714,0.078039784,0.08477585,0.091511916,0.102108897,0.091511916,0.101123131,0.117059677,0.130620108,0.122350644,0.13615761,0.119381169,0.113448427,0.120244765,0.109757679,0.098576221,0.10034549,0.097569381,0.0895326,0.062212511,0.083806561,0.171139703,0.1765696,0.176409573,0.140051611,0.137817435,0.152072524,0.159247318,0.182127795,0.200896215,0.198920436,0.216690279,0.238829448,0.244881,0.250880838,0.264525729,0.27846468,0.276611088,0.29759379,0.27563562,0.29045016,0.29515512,0.292032,0.2888886,0.33128394,0.338337324,0.359290377,0.326369082,0.300144,0.31027386,0.24536772,0.30089436,0.31402566,0.3151512,0.27050478,0.2513706,0.24874434,0.25437204,0.23711376,0.27313104,0.26525226,0.26975442,0.27259394,0.27543346
Uruguay,0,0,0,0,0.07561905,0.0655044,0.051157491,0.048058074,0.05349831,0.071174865,0.076273612,0.079199636,0.066409902,0.086248102,0.072280734,0.063358168,0.079949084,0.104321537,0.131244809,0.135262251,0.138457999,0.141305032,0.146668205,0.144989705,0.144496822,0.143018173,0.143018173,0.128149541,0.163308517,0.200849761,0.208571592,0.203232028,0.199863995,0.18737763,0.180148681,0.1638014,0.198385347,0.207585826,0.230258437,0.202739145,0.248084367,0.224918873,0.239834246,0.218669236,2.159993986,0.243897012,0.256214987,0.296181843,0.312097217,0.321100601,0.306817691,0.310336225,0.309294437,0.330453469,0.291117526,0.175915695,0.145363787,0.12936702,0.145887095,0.17063111,0.18348297,0.194973447,0.192308852,0.2071095,0.206349,0.2055885,0.2867592,0.244881,0.27853059,0.316377633,0.302679,0.28947672,0.280371,0.4013919,0.39039,0.404586,0.3992625,0.393939,0.2326116,0.2326116,0.2326116,0.2326116,0.2326116,0.2326116,0.2326116,0.318903,0.3076476,0.2738814,0.2776332,0.30652206,0.30464616,0.27650766,0.3095235,0.337662,0.337662,0.299855171,0.29984,0.337328633
Venezuela,0,0,0,0,0.021494113,0.021494113,0.021494113,0.021494113,0.021494113,0.021494113,0.019200014,0.018846965,0.041936302,0.055589635,0.058680864,0.05381042,0.057639056,0.055767364,0.061809663,0.070263584,0.103320186,0.13727025,0.24130954,0.299097742,0.404574672,0.47300324,0.58423047,0.617500062,0.698907879,0.84143317,0.778344165,0.901647024,0.716240926,0.728727292,0.72733079,0.761011118,0.891050043,1.017228052,1.018213818,1.082781471,1.174293387,1.001866537,1.276057983,1.338915202,1.416297672,1.609720278,1.636291733,1.60663883,1.633797512,1.437881835,1.559691006,1.798064312,1.839081003,2.171378237,2.401118108,1.949798617,2.081704234,2.116914872,2.464519329,2.600001191,2.617409465,1.889304102,2.173844178,2.624905803,2.71761633,2.813273034,2.8266264,2.8161315,3.072375384,3.299482485,3.310097544,3.4174335,3.444558,3.440502,2.73273,2.966964,3.42225,3.7518,4.12698,4.12698,4.12698,4.12698,4.12698,2.9113968,2.888886,3.31884228,2.9789292,3.0802278,2.738814,2.0297238,0.7541118,0.431457,0.5515146,0.93795,0.975468,0.957676915,0.957678387,0.957677977
Albania,0,0,0,0,0,0,0,0,0,0.0067431,0,0,0,0.0067431,0,0,0,0,0,0,0,0,0,0.007721831,0.008214714,0.006243183,0.007228948,0.02070108,0.036144742,0.033680328,0.037541244,0.035651859,0.035158977,0.057831588,0.057831588,0.062596122,0.06119962,0.072207337,0.065060536,0.062431827,0.145482587,0.157968953,0.17474262,0.173271103,0.171799586,0.243143319,0.240620588,0.238523676,0.320213092,0.33998384,0.404166804,0.444122164,0.440075493,0.344859159,0.359330607,0.359854835,0.356451952,0.356865816,0.353426146,0.353729646,0.326161699,0.322924362,0.319687025,0.2400138,0.0799032,0.0798018,0.0797004,0.079599,0.080690064,0.0396981,0.033303816,0.041972502,0.0435006,0,0,0.226817604,0.224274492,0.22447425,0.202293,0.34254948,0.35372376,0.42693456,0.500916,0.693576,0.77064,0.77064,0.6704568,0.7629336,0.77064,0.7436676,0.6820164,0.6820164,0.97177704,0.96445596,0.6666036,0.568061064,0.669675843,0.773339145
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599274,0.05985135,0.0597753,0.05969925,0.0596232,0.0793962,0.1189422,0.1187901,0.118638,0.277689984,0.359203416,0.349644438,0.40901718,0.39039,0.472525237,0.494503119,0.541903644,0.413741974,0.365481029,0.34409076,0.32598072,0.33985224,0.3236688,0.31133856,0.32405412,0.3506412,0.3833934,0.3679806,0.43387032,0.42269604,0.38532,0.38532,0.38532,0.38532
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22730114,0.285132728,0.323659737,0.302465775,0.217689925,0.015854398,0.037541244,0.035158977,0.036144742,0.046741723,0.047234606,0.051999141,0.05487429,0.055367173,0.055860056,0.048138225,0.044770192,0.041064516,0.047649553,0.061418352,0.063021386,0.072186176,0.073230953,0.066365408,0.062899066,0.059891653,0.056120892,0.056009608,0.053116238,0.053801413,0.049407096,0.05009595,0.048091008,0.047249485,0.05390166,0.054854468,0.047704735,0.047953054,0.042402438,0.0399516,0.034314774,0.032278662,0.03263559,0.034978944,0.040095081,0.046783932,0.051871677,0.05694624,0.04930575,0.032654856,0.03531762,0.03522636,0.03708705,0.054496964,0.0539448,0.05317416,0.05317416,0.05317416,0.0539448,0.0539448,0,0,0,0,0,0,0,0,0,0,0.00948943,0.01974532,0.029177654
North Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34717332,0.35487972,0.34524672,0.35757696,0.3602742,0.3333018,0.3333018,0.3333018,0.3333018
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813414576,0.434121792,0.642385224,0.67499952,0.87646104,0.798328791,0.893255922,0.623648025,0.83718882,0.953770428,0.942663072,0.81426735,0.87674496,0.858858,0.9883458,1.03150164,1.09546476,0.86003424,0.886236,0.8072454,0.70552092,0.61342944,0.6184386,0.63731928,0.69396132,0.73519056,0.80647476,0.82882332,0.91089648,1.0056852,1.011465,1.013278372,1.011685844,1.013085482
Russia,0.539113279,0.670562864,0.882468661,0.943944006,0.986155188,0.767733571,1.000886607,1.264918964,1.655868162,1.663800465,1.613656981,1.614790167,1.643119819,1.643119819,1.643119819,1.643119819,1.643119819,0.509933737,0.96320817,1.359823298,1.869757035,2.266372164,2.974613465,3.512663453,4.368432346,4.521720723,5.380414738,6.374203759,7.054123981,8.215670465,9.43553586,10.98743734,12.89572679,14.44820807,16.23299865,17.28631452,18.3957267,20.50743174,22.66160763,24.02371898,24.79225302,25.42346947,26.97794548,28.16839295,28.97174343,30.23110163,31.47533711,33.10018902,33.41326116,33.86408551,33.53636831,32.2029117,32.47306346,32.6827238,31.49126854,32.32504082,32.514612,32.3270077,33.11439592,33.34671166,33.52234587,33.41942533,32.35078672,29.88122236,24.6501372,19.9105491,14.8242744,14.487018,11.0501664,10.5993927,10.308324,11.2454628,12.812904,13.9239438,14.8323864,16.089138,17.8871628,19.011993,21.08894892,23.09569548,20.63311536,17.05657512,19.420128,21.654984,23.774244,25.62493596,26.64063948,23.92991328,21.1675542,21.06852696,20.68320696,22.22371632,21.6414978,23.50452,23.3754378,24.27516,25.0458,25.11561831
